"","surface","name","value","category","value.resc","category.focal"
"1048","opend.fixed.beach.urban","Feature4",2112.90776753465,"beach",0,"beach"
"1049","opend.fixed.beach.urban","Feature5",810.889611620351,"urban",-1302.0181559143,"beach"
"1050","opend.scrub.beach.agric","Feature1",1,"all_else",-2499,"beach"
"1051","opend.scrub.beach.agric","Feature2",1197.61281905588,"opend",-1302.38718094412,"beach"
"1052","opend.scrub.beach.agric","Feature3",1932.42717188332,"scrub",-567.57282811668,"beach"
"1053","opend.scrub.beach.agric","Feature4",2500,"beach",0,"beach"
"1054","opend.scrub.beach.agric","Feature5",368.389672285522,"agric",-2131.61032771448,"beach"
"1055","opend.scrub.beach.water","Feature1",1,"all_else",-2499,"beach"
"1056","opend.scrub.beach.water","Feature2",413.920202363456,"opend",-2086.07979763654,"beach"
"1057","opend.scrub.beach.water","Feature3",558.165435636571,"scrub",-1941.83456436343,"beach"
"1058","opend.scrub.beach.water","Feature4",2500,"beach",0,"beach"
"1059","opend.scrub.beach.water","Feature5",316.426967821968,"water",-2183.57303217803,"beach"
"1060","opend.scrub.beach.urban","Feature1",41.2686313540385,"all_else",-2458.73136864596,"beach"
"1061","opend.scrub.beach.urban","Feature2",183.172511950305,"opend",-2316.8274880497,"beach"
"1062","opend.scrub.beach.urban","Feature3",284.184793576125,"scrub",-2215.81520642387,"beach"
"1063","opend.scrub.beach.urban","Feature4",2500,"beach",0,"beach"
"1064","opend.scrub.beach.urban","Feature5",1,"urban",-2499,"beach"
"1065","opend.beach.agric.water","Feature1",1,"all_else",-2499,"beach"
"1066","opend.beach.agric.water","Feature2",452.422634684779,"opend",-2047.57736531522,"beach"
"1067","opend.beach.agric.water","Feature3",2500,"beach",0,"beach"
"1068","opend.beach.agric.water","Feature4",367.61874222285,"agric",-2132.38125777715,"beach"
"1069","opend.beach.agric.water","Feature5",94.3515860933635,"water",-2405.64841390664,"beach"
"1070","opend.beach.agric.urban","Feature1",49.1075011879952,"all_else",-2450.892498812,"beach"
"1071","opend.beach.agric.urban","Feature2",224.844149524196,"opend",-2275.1558504758,"beach"
"1072","opend.beach.agric.urban","Feature3",2500,"beach",0,"beach"
"1073","opend.beach.agric.urban","Feature4",225.045520851319,"agric",-2274.95447914868,"beach"
"1074","opend.beach.agric.urban","Feature5",1,"urban",-2499,"beach"
"1075","opend.beach.water.urban","Feature1",1,"all_else",-2499,"beach"
"1076","opend.beach.water.urban","Feature2",437.054430110024,"opend",-2062.94556988998,"beach"
"1077","opend.beach.water.urban","Feature3",2500,"beach",0,"beach"
"1078","opend.beach.water.urban","Feature4",8.20698367584191,"water",-2491.79301632416,"beach"
"1079","opend.beach.water.urban","Feature5",3.00457288199277,"urban",-2496.99542711801,"beach"
"1080","fixed.scrub.beach.agric","Feature1",1,"all_else",-1482.20941381912,"beach"
"1081","fixed.scrub.beach.agric","Feature2",2500,"trees",1016.79058618088,"beach"
"1082","fixed.scrub.beach.agric","Feature3",734.315542984892,"scrub",-748.893870834228,"beach"
"1083","fixed.scrub.beach.agric","Feature4",1483.20941381912,"beach",0,"beach"
"1084","fixed.scrub.beach.agric","Feature5",883.694456728475,"agric",-599.514957090645,"beach"
"1085","fixed.scrub.beach.water","Feature1",1,"all_else",-58.8939136254362,"beach"
"1086","fixed.scrub.beach.water","Feature2",2500,"trees",2440.10608637456,"beach"
"1087","fixed.scrub.beach.water","Feature3",1876.67605598478,"scrub",1816.78214235934,"beach"
"1088","fixed.scrub.beach.water","Feature4",59.8939136254362,"beach",0,"beach"
"1089","fixed.scrub.beach.water","Feature5",1448.94092362192,"water",1389.04700999648,"beach"
"1090","fixed.scrub.beach.urban","Feature1",1,"all_else",-2335.47282589342,"beach"
"1091","fixed.scrub.beach.urban","Feature2",1058.71508851467,"trees",-1277.75773737875,"beach"
"1092","fixed.scrub.beach.urban","Feature3",2500,"scrub",163.52717410658,"beach"
"1093","fixed.scrub.beach.urban","Feature4",2336.47282589342,"beach",0,"beach"
"1094","fixed.scrub.beach.urban","Feature5",124.190080135951,"urban",-2212.28274575747,"beach"
"1095","fixed.beach.agric.water","Feature1",1,"all_else",-2499,"beach"
"1096","fixed.beach.agric.water","Feature2",1519.35352857136,"trees",-980.64647142864,"beach"
